3,-1,203,813,140,266,1,-1,-1,-1
3,-1,1030,608,82,199,1,-1,-1,-1
3,-1,808,525,71,171,1,-1,-1,-1
3,-1,954,606,78,201,1,-1,-1,-1
3,-1,1465,639,78,206,1,-1,-1,-1
3,-1,1655,829,105,249,1,-1,-1,-1
3,-1,1172,609,66,196,1,-1,-1,-1
3,-1,1577,676,112,234,0,-1,-1,-1
3,-1,1433,512,60,100,0,-1,-1,-1
3,-1,1048,437,49,124,0,-1,-1,-1
3,-1,1087,552,78,177,0,-1,-1,-1
3,-1,1504,514,51,101,0,-1,-1,-1
3,-1,864,536,62,160,0,-1,-1,-1
3,-1,1232,443,66,108,0,-1,-1,-1
3,-1,784,490,55,129,0,-1,-1,-1
3,-1,1232,594,60,188,0,-1,-1,-1
3,-1,1657,671,83,211,0,-1,-1,-1
3,-1,876,466,53,127,0,-1,-1,-1
3,-1,1432,599,81,179,0,-1,-1,-1
3,-1,818,459,54,130,0,-1,-1,-1
3,-1,738,473,46,109,0,-1,-1,-1
3,-1,1007,515,66,141,0,-1,-1,-1
3,-1,1068,513,55,139,0,-1,-1,-1
3,-1,1372,1023,96,56,0,-1,-1,-1
3,-1,769,456,46,107,0,-1,-1,-1
3,-1,930,545,75,171,0,-1,-1,-1
4,-1,205,811,139,268,1,-1,-1,-1
4,-1,667,686,99,224,1,-1,-1,-1
4,-1,755,694,97,211,1,-1,-1,-1
4,-1,353,814,126,265,1,-1,-1,-1
4,-1,1434,513,60,100,1,-1,-1,-1
4,-1,807,530,70,169,1,-1,-1,-1
4,-1,1032,612,82,200,1,-1,-1,-1
4,-1,1455,638,81,207,1,-1,-1,-1
4,-1,1173,612,70,201,1,-1,-1,-1
4,-1,956,609,78,203,1,-1,-1,-1
4,-1,1659,830,104,249,1,-1,-1,-1
4,-1,1573,679,114,234,0,-1,-1,-1
4,-1,1048,438,49,125,0,-1,-1,-1
4,-1,1089,549,79,177,0,-1,-1,-1
4,-1,1503,515,53,102,0,-1,-1,-1
4,-1,866,535,62,160,0,-1,-1,-1
4,-1,1237,442,68,109,0,-1,-1,-1
4,-1,743,470,47,112,0,-1,-1,-1
4,-1,1652,673,87,211,0,-1,-1,-1
4,-1,786,495,55,126,0,-1,-1,-1
4,-1,879,465,53,131,0,-1,-1,-1
4,-1,818,463,55,133,0,-1,-1,-1
4,-1,1231,596,61,187,0,-1,-1,-1
4,-1,1010,516,64,145,0,-1,-1,-1
4,-1,1068,514,57,141,0,-1,-1,-1
4,-1,1376,1031,102,48,0,-1,-1,-1
4,-1,928,544,71,165,0,-1,-1,-1
5,-1,354,813,126,266,1,-1,-1,-1
5,-1,753,695,97,213,1,-1,-1,-1
5,-1,806,532,72,168,1,-1,-1,-1
5,-1,206,811,140,268,1,-1,-1,-1
5,-1,666,686,99,226,1,-1,-1,-1
5,-1,960,612,76,198,1,-1,-1,-1
5,-1,1453,640,81,204,1,-1,-1,-1
5,-1,1434,514,60,99,1,-1,-1,-1
5,-1,1035,613,83,201,1,-1,-1,-1
5,-1,1174,615,69,194,1,-1,-1,-1
5,-1,1565,679,113,233,1,-1,-1,-1
5,-1,1047,439,49,124,0,-1,-1,-1
5,-1,1659,833,107,246,0,-1,-1,-1
5,-1,1089,549,79,177,0,-1,-1,-1
5,-1,866,536,63,159,0,-1,-1,-1
5,-1,1503,516,53,101,0,-1,-1,-1
5,-1,744,472,48,107,0,-1,-1,-1
5,-1,1238,442,68,109,0,-1,-1,-1
5,-1,1644,673,90,214,0,-1,-1,-1
5,-1,936,556,80,173,0,-1,-1,-1
5,-1,887,455,55,131,0,-1,-1,-1
5,-1,817,465,56,133,0,-1,-1,-1
5,-1,788,493,53,128,0,-1,-1,-1
5,-1,1230,597,61,183,0,-1,-1,-1
5,-1,1011,517,63,146,0,-1,-1,-1
5,-1,1070,515,56,142,0,-1,-1,-1
5,-1,1379,1035,100,44,0,-1,-1,-1
6,-1,754,696,97,214,1,-1,-1,-1
6,-1,665,687,98,226,1,-1,-1,-1
6,-1,209,811,139,268,1,-1,-1,-1
6,-1,356,813,127,264,1,-1,-1,-1
6,-1,804,535,72,166,1,-1,-1,-1
6,-1,1175,616,72,198,1,-1,-1,-1
6,-1,961,609,76,207,1,-1,-1,-1
6,-1,1035,614,86,198,1,-1,-1,-1
6,-1,1451,638,80,205,1,-1,-1,-1
6,-1,1434,516,60,97,1,-1,-1,-1
6,-1,1561,679,106,234,1,-1,-1,-1
6,-1,1662,833,106,246,0,-1,-1,-1
6,-1,1092,548,75,176,0,-1,-1,-1
6,-1,1046,440,48,123,0,-1,-1,-1
6,-1,1502,517,54,100,0,-1,-1,-1
6,-1,867,537,63,159,0,-1,-1,-1
6,-1,743,472,52,108,0,-1,-1,-1
6,-1,935,559,79,174,0,-1,-1,-1
6,-1,1238,443,69,107,0,-1,-1,-1
6,-1,1640,674,88,213,0,-1,-1,-1
6,-1,891,454,56,133,0,-1,-1,-1
6,-1,816,469,58,136,0,-1,-1,-1
6,-1,788,494,55,125,0,-1,-1,-1
6,-1,1011,518,62,145,0,-1,-1,-1
6,-1,1070,513,57,146,0,-1,-1,-1
6,-1,1385,1040,93,39,0,-1,-1,-1
7,-1,362,810,123,267,1,-1,-1,-1
7,-1,213,811,139,268,1,-1,-1,-1
7,-1,806,537,71,164,1,-1,-1,-1
7,-1,754,697,96,215,1,-1,-1,-1
7,-1,667,687,97,227,1,-1,-1,-1
7,-1,1038,614,83,199,1,-1,-1,-1
7,-1,1435,516,60,98,1,-1,-1,-1
7,-1,1446,637,82,208,1,-1,-1,-1
7,-1,1559,677,102,236,1,-1,-1,-1
7,-1,1180,617,72,197,1,-1,-1,-1
7,-1,964,614,76,201,0,-1,-1,-1
7,-1,1667,830,106,248,0,-1,-1,-1
7,-1,1048,439,49,126,0,-1,-1,-1
7,-1,1504,517,54,100,0,-1,-1,-1
7,-1,1092,546,77,177,0,-1,-1,-1
7,-1,1240,443,68,107,0,-1,-1,-1
7,-1,936,559,80,174,0,-1,-1,-1
7,-1,1637,671,86,216,0,-1,-1,-1
7,-1,869,538,63,161,0,-1,-1,-1
7,-1,746,473,51,104,0,-1,-1,-1
7,-1,893,456,59,130,0,-1,-1,-1
7,-1,817,469,56,134,0,-1,-1,-1
7,-1,788,493,52,127,0,-1,-1,-1
7,-1,1013,518,64,145,0,-1,-1,-1
7,-1,1072,515,58,143,0,-1,-1,-1
8,-1,806,537,70,166,1,-1,-1,-1
8,-1,370,811,119,267,1,-1,-1,-1
8,-1,668,688,97,228,1,-1,-1,-1
8,-1,216,810,143,269,1,-1,-1,-1
8,-1,757,701,95,213,1,-1,-1,-1
8,-1,1439,516,57,100,1,-1,-1,-1
8,-1,1556,671,102,240,1,-1,-1,-1
8,-1,1187,617,72,196,1,-1,-1,-1
8,-1,1672,829,105,248,1,-1,-1,-1
8,-1,1442,638,81,207,1,-1,-1,-1
8,-1,970,616,74,202,1,-1,-1,-1
8,-1,1051,438,49,129,0,-1,-1,-1
8,-1,1042,615,85,197,0,-1,-1,-1
8,-1,871,537,65,163,0,-1,-1,-1
8,-1,936,560,82,171,0,-1,-1,-1
8,-1,1633,669,82,214,0,-1,-1,-1
8,-1,1097,550,73,171,0,-1,-1,-1
8,-1,1243,443,70,107,0,-1,-1,-1
8,-1,1508,519,53,98,0,-1,-1,-1
8,-1,873,474,62,126,0,-1,-1,-1
8,-1,817,472,58,131,0,-1,-1,-1
8,-1,749,474,49,103,0,-1,-1,-1
8,-1,1072,515,62,148,0,-1,-1,-1
8,-1,1018,521,61,139,0,-1,-1,-1
8,-1,791,493,52,131,0,-1,-1,-1
8,-1,1221,449,51,96,0,-1,-1,-1
9,-1,755,704,96,213,1,-1,-1,-1
9,-1,216,811,144,268,1,-1,-1,-1
9,-1,806,538,68,165,1,-1,-1,-1
9,-1,366,814,123,265,1,-1,-1,-1
9,-1,666,691,95,226,1,-1,-1,-1
9,-1,1675,827,105,250,1,-1,-1,-1
9,-1,1438,517,58,98,1,-1,-1,-1
9,-1,1553,674,101,237,1,-1,-1,-1
9,-1,969,617,74,204,1,-1,-1,-1
9,-1,1039,617,88,204,1,-1,-1,-1
9,-1,1189,618,70,197,1,-1,-1,-1
9,-1,1436,640,82,207,1,-1,-1,-1
9,-1,871,540,65,164,0,-1,-1,-1
9,-1,1049,440,49,128,0,-1,-1,-1
9,-1,936,561,82,171,0,-1,-1,-1
9,-1,1628,674,79,211,0,-1,-1,-1
9,-1,1243,445,68,105,0,-1,-1,-1
9,-1,1507,523,52,96,0,-1,-1,-1
9,-1,1098,552,73,173,0,-1,-1,-1
9,-1,873,474,61,127,0,-1,-1,-1
9,-1,748,475,50,107,0,-1,-1,-1
9,-1,820,474,56,135,0,-1,-1,-1
9,-1,788,494,51,127,0,-1,-1,-1
9,-1,1018,522,59,141,0,-1,-1,-1
9,-1,1220,450,53,95,0,-1,-1,-1
9,-1,1071,516,60,151,0,-1,-1,-1
10,-1,372,815,118,262,1,-1,-1,-1
10,-1,807,540,68,165,1,-1,-1,-1
10,-1,667,692,95,227,1,-1,-1,-1
10,-1,223,810,139,269,1,-1,-1,-1
10,-1,756,706,96,213,1,-1,-1,-1
10,-1,1438,518,58,97,1,-1,-1,-1
10,-1,1679,834,106,244,1,-1,-1,-1
10,-1,1192,619,72,196,1,-1,-1,-1
10,-1,1553,668,95,245,1,-1,-1,-1
10,-1,871,541,65,164,0,-1,-1,-1
10,-1,1434,645,81,203,0,-1,-1,-1
10,-1,971,610,77,214,0,-1,-1,-1
10,-1,1041,619,90,203,0,-1,-1,-1
10,-1,1049,440,49,128,0,-1,-1,-1
10,-1,935,564,82,169,0,-1,-1,-1
10,-1,1624,674,81,213,0,-1,-1,-1
10,-1,1509,525,52,96,0,-1,-1,-1
10,-1,1246,447,67,103,0,-1,-1,-1
10,-1,1096,555,73,180,0,-1,-1,-1
10,-1,818,479,58,134,0,-1,-1,-1
10,-1,789,492,52,133,0,-1,-1,-1
10,-1,873,475,61,128,0,-1,-1,-1
10,-1,752,476,49,105,0,-1,-1,-1
10,-1,1073,518,64,159,0,-1,-1,-1
10,-1,1018,522,60,145,0,-1,-1,-1
11,-1,669,695,93,227,1,-1,-1,-1
11,-1,757,711,96,211,1,-1,-1,-1
11,-1,378,815,115,262,1,-1,-1,-1
11,-1,229,812,138,267,1,-1,-1,-1
11,-1,1546,671,101,240,1,-1,-1,-1
11,-1,1438,518,60,99,1,-1,-1,-1
11,-1,808,540,68,168,1,-1,-1,-1
11,-1,1687,837,105,240,1,-1,-1,-1
11,-1,977,616,77,205,1,-1,-1,-1
11,-1,1052,442,49,126,1,-1,-1,-1
11,-1,1196,621,73,196,1,-1,-1,-1
11,-1,1047,621,88,200,1,-1,-1,-1
11,-1,874,541,64,166,0,-1,-1,-1
11,-1,1429,648,85,200,0,-1,-1,-1
11,-1,936,568,82,167,0,-1,-1,-1
11,-1,1509,525,54,98,0,-1,-1,-1
11,-1,1624,675,76,209,0,-1,-1,-1
11,-1,1252,448,62,104,0,-1,-1,-1
11,-1,1103,553,72,176,0,-1,-1,-1
11,-1,792,497,54,133,0,-1,-1,-1
11,-1,1223,448,56,99,0,-1,-1,-1
11,-1,905,457,57,133,0,-1,-1,-1
11,-1,1021,523,59,141,0,-1,-1,-1
11,-1,756,477,48,106,0,-1,-1,-1
11,-1,822,480,56,132,0,-1,-1,-1
11,-1,1076,523,65,158,0,-1,-1,-1
12,-1,229,809,136,270,1,-1,-1,-1
12,-1,755,712,96,212,1,-1,-1,-1
12,-1,379,816,116,262,1,-1,-1,-1
12,-1,667,696,94,229,1,-1,-1,-1
12,-1,805,542,69,165,1,-1,-1,-1
12,-1,1438,519,58,98,1,-1,-1,-1
12,-1,1195,623,76,198,1,-1,-1,-1
12,-1,1690,835,103,242,1,-1,-1,-1
12,-1,1539,676,101,230,1,-1,-1,-1
12,-1,1426,647,82,200,1,-1,-1,-1
12,-1,1047,623,90,199,1,-1,-1,-1
12,-1,980,620,75,200,0,-1,-1,-1
12,-1,874,544,65,163,0,-1,-1,-1
12,-1,1050,444,49,123,0,-1,-1,-1
12,-1,935,573,83,162,0,-1,-1,-1
12,-1,1612,673,87,215,0,-1,-1,-1
12,-1,1510,527,53,98,0,-1,-1,-1
12,-1,1100,558,73,183,0,-1,-1,-1
12,-1,1252,449,63,104,0,-1,-1,-1
12,-1,878,480,60,129,0,-1,-1,-1
12,-1,823,484,56,134,0,-1,-1,-1
12,-1,1222,448,56,100,0,-1,-1,-1
12,-1,906,460,58,129,0,-1,-1,-1
12,-1,789,499,55,131,0,-1,-1,-1
12,-1,1021,525,60,142,0,-1,-1,-1
12,-1,1077,524,62,154,0,-1,-1,-1
12,-1,757,480,49,105,0,-1,-1,-1
13,-1,754,713,96,212,1,-1,-1,-1
13,-1,380,815,116,261,1,-1,-1,-1
13,-1,666,698,95,230,1,-1,-1,-1
13,-1,232,810,133,269,1,-1,-1,-1
13,-1,1532,675,102,231,1,-1,-1,-1
13,-1,805,543,69,166,1,-1,-1,-1
13,-1,1196,625,75,196,1,-1,-1,-1
13,-1,1437,520,58,99,1,-1,-1,-1
13,-1,1692,835,108,242,1,-1,-1,-1
13,-1,1422,644,83,202,1,-1,-1,-1
13,-1,981,620,75,202,1,-1,-1,-1
13,-1,1048,624,88,199,0,-1,-1,-1
13,-1,1049,445,49,125,0,-1,-1,-1
13,-1,874,546,65,163,0,-1,-1,-1
13,-1,1612,672,83,217,0,-1,-1,-1
13,-1,934,574,84,166,0,-1,-1,-1
13,-1,1508,527,54,99,0,-1,-1,-1
13,-1,1103,557,70,176,0,-1,-1,-1
13,-1,1253,449,63,105,0,-1,-1,-1
13,-1,788,497,53,129,0,-1,-1,-1
13,-1,823,481,56,137,0,-1,-1,-1
13,-1,907,457,57,130,0,-1,-1,-1
13,-1,1222,448,58,102,0,-1,-1,-1
13,-1,876,478,61,131,0,-1,-1,-1
13,-1,1020,526,60,140,0,-1,-1,-1
13,-1,1079,526,62,152,0,-1,-1,-1
13,-1,755,481,49,107,0,-1,-1,-1
14,-1,666,701,94,227,1,-1,-1,-1
14,-1,1527,675,102,231,1,-1,-1,-1
14,-1,755,713,96,212,1,-1,-1,-1
14,-1,381,813,118,263,1,-1,-1,-1
14,-1,236,807,131,272,1,-1,-1,-1
14,-1,1196,623,78,200,1,-1,-1,-1
14,-1,804,541,69,170,1,-1,-1,-1
14,-1,983,622,77,205,1,-1,-1,-1
14,-1,1438,519,60,98,1,-1,-1,-1
14,-1,1053,625,88,199,0,-1,-1,-1
14,-1,878,549,66,161,0,-1,-1,-1
14,-1,1697,838,110,240,0,-1,-1,-1
14,-1,1418,643,86,202,0,-1,-1,-1
14,-1,1611,671,81,220,0,-1,-1,-1
14,-1,1050,445,49,126,0,-1,-1,-1
14,-1,935,574,83,166,0,-1,-1,-1
14,-1,1510,526,53,101,0,-1,-1,-1
14,-1,876,481,62,131,0,-1,-1,-1
14,-1,1257,448,63,106,0,-1,-1,-1
14,-1,1225,448,55,101,0,-1,-1,-1
14,-1,1103,561,68,188,0,-1,-1,-1
14,-1,787,500,54,130,0,-1,-1,-1
14,-1,913,461,55,129,0,-1,-1,-1
14,-1,1022,528,60,143,0,-1,-1,-1
14,-1,824,486,55,133,0,-1,-1,-1
14,-1,1081,524,61,155,0,-1,-1,-1
14,-1,758,483,46,106,0,-1,-1,-1
14,-1,805,457,49,118,0,-1,-1,-1
15,-1,666,703,96,228,1,-1,-1,-1
15,-1,238,805,132,274,1,-1,-1,-1
15,-1,755,715,96,214,1,-1,-1,-1
15,-1,384,809,119,267,1,-1,-1,-1
15,-1,1438,519,59,101,1,-1,-1,-1
15,-1,1200,625,76,192,1,-1,-1,-1
15,-1,804,542,70,172,1,-1,-1,-1
15,-1,1522,676,103,233,1,-1,-1,-1
15,-1,985,625,75,201,1,-1,-1,-1
15,-1,1055,627,87,199,0,-1,-1,-1
15,-1,1701,839,110,240,0,-1,-1,-1
15,-1,1417,643,85,203,0,-1,-1,-1
15,-1,879,551,66,161,0,-1,-1,-1
15,-1,934,575,81,167,0,-1,-1,-1
15,-1,1050,447,49,125,0,-1,-1,-1
15,-1,1607,673,77,217,0,-1,-1,-1
15,-1,1512,527,53,102,0,-1,-1,-1
15,-1,875,483,65,136,0,-1,-1,-1
15,-1,1257,449,65,105,0,-1,-1,-1
15,-1,1106,557,68,189,0,-1,-1,-1
15,-1,918,461,53,130,0,-1,-1,-1
15,-1,788,505,54,131,0,-1,-1,-1
15,-1,824,486,57,136,0,-1,-1,-1
15,-1,1225,450,56,100,0,-1,-1,-1
15,-1,1084,526,63,156,0,-1,-1,-1
15,-1,1021,532,61,141,0,-1,-1,-1
15,-1,762,484,49,108,0,-1,-1,-1
15,-1,804,455,53,121,0,-1,-1,-1
16,-1,667,707,96,227,1,-1,-1,-1
16,-1,240,806,132,273,1,-1,-1,-1
16,-1,755,717,96,213,1,-1,-1,-1
16,-1,1520,674,102,232,1,-1,-1,-1
16,-1,1439,521,60,98,1,-1,-1,-1
16,-1,387,810,119,269,1,-1,-1,-1
16,-1,1203,629,78,190,1,-1,-1,-1
16,-1,1706,841,109,238,1,-1,-1,-1
16,-1,805,540,69,175,1,-1,-1,-1
16,-1,988,625,74,209,1,-1,-1,-1
16,-1,1058,629,87,197,1,-1,-1,-1
16,-1,1051,450,49,126,0,-1,-1,-1
16,-1,1599,673,82,220,0,-1,-1,-1
16,-1,932,572,81,170,0,-1,-1,-1
16,-1,879,555,65,159,0,-1,-1,-1
16,-1,1417,642,84,203,0,-1,-1,-1
16,-1,1512,528,55,101,0,-1,-1,-1
16,-1,876,482,66,135,0,-1,-1,-1
16,-1,1106,566,67,186,0,-1,-1,-1
16,-1,1258,449,65,108,0,-1,-1,-1
16,-1,1226,451,57,102,0,-1,-1,-1
16,-1,788,503,53,130,0,-1,-1,-1
16,-1,826,490,56,135,0,-1,-1,-1
16,-1,919,465,54,129,0,-1,-1,-1
16,-1,1085,525,63,156,0,-1,-1,-1
16,-1,1190,580,60,166,0,-1,-1,-1
16,-1,807,458,50,120,0,-1,-1,-1
16,-1,763,485,49,108,0,-1,-1,-1
16,-1,1025,533,60,142,0,-1,-1,-1
16,-1,1838,772,75,245,0,-1,-1,-1
17,-1,244,807,132,272,1,-1,-1,-1
17,-1,666,710,97,227,1,-1,-1,-1
17,-1,755,718,96,216,1,-1,-1,-1
17,-1,385,807,123,269,1,-1,-1,-1
17,-1,805,540,70,176,1,-1,-1,-1
17,-1,1438,520,61,99,1,-1,-1,-1
17,-1,1517,674,101,233,1,-1,-1,-1
17,-1,1205,629,76,191,1,-1,-1,-1
17,-1,991,626,73,210,1,-1,-1,-1
17,-1,1709,840,111,238,1,-1,-1,-1
17,-1,931,572,82,170,0,-1,-1,-1
17,-1,1052,450,49,127,0,-1,-1,-1
17,-1,1059,632,81,197,0,-1,-1,-1
17,-1,880,556,65,158,0,-1,-1,-1
17,-1,1593,673,82,217,0,-1,-1,-1
17,-1,1411,647,88,203,0,-1,-1,-1
17,-1,1513,530,54,100,0,-1,-1,-1
17,-1,877,482,65,136,0,-1,-1,-1
17,-1,1262,448,65,108,0,-1,-1,-1
17,-1,1110,557,67,177,0,-1,-1,-1
17,-1,1227,451,56,102,0,-1,-1,-1
17,-1,787,504,52,127,0,-1,-1,-1
17,-1,826,491,57,136,0,-1,-1,-1
17,-1,1830,791,87,214,0,-1,-1,-1
17,-1,1084,525,62,156,0,-1,-1,-1
17,-1,1026,533,60,139,0,-1,-1,-1
17,-1,920,468,54,129,0,-1,-1,-1
17,-1,808,459,52,118,0,-1,-1,-1
17,-1,1192,585,59,160,0,-1,-1,-1
17,-1,764,485,49,107,0,-1,-1,-1
17,-1,1461,621,75,184,0,-1,-1,-1
18,-1,667,711,97,229,1,-1,-1,-1
18,-1,755,719,96,216,1,-1,-1,-1
18,-1,248,806,130,273,1,-1,-1,-1
18,-1,387,807,125,272,1,-1,-1,-1
18,-1,1205,633,80,194,1,-1,-1,-1
18,-1,805,543,71,177,1,-1,-1,-1
18,-1,1515,670,100,235,1,-1,-1,-1
18,-1,1439,521,61,100,1,-1,-1,-1
18,-1,1714,835,111,242,1,-1,-1,-1
18,-1,992,627,75,210,1,-1,-1,-1
18,-1,1052,450,49,127,0,-1,-1,-1
18,-1,932,571,82,171,0,-1,-1,-1
18,-1,1061,636,78,191,0,-1,-1,-1
18,-1,1588,674,85,216,0,-1,-1,-1
18,-1,881,553,64,160,0,-1,-1,-1
18,-1,879,481,66,137,0,-1,-1,-1
18,-1,1411,651,84,198,0,-1,-1,-1
18,-1,1514,529,55,102,0,-1,-1,-1
18,-1,1260,449,69,110,0,-1,-1,-1
18,-1,1112,558,66,175,0,-1,-1,-1
18,-1,788,507,54,130,0,-1,-1,-1
18,-1,1230,449,55,103,0,-1,-1,-1
18,-1,1469,616,75,186,0,-1,-1,-1
18,-1,826,491,57,139,0,-1,-1,-1
18,-1,1823,788,91,226,0,-1,-1,-1
18,-1,809,456,51,121,0,-1,-1,-1
18,-1,1085,525,63,161,0,-1,-1,-1
18,-1,1028,535,59,138,0,-1,-1,-1
18,-1,924,470,54,127,0,-1,-1,-1
18,-1,767,487,50,108,0,-1,-1,-1
18,-1,1193,582,58,162,0,-1,-1,-1
18,-1,971,540,62,147,0,-1,-1,-1
19,-1,393,807,121,272,1,-1,-1,-1
19,-1,755,721,97,216,1,-1,-1,-1
19,-1,666,711,98,230,1,-1,-1,-1
19,-1,250,808,130,271,1,-1,-1,-1
19,-1,995,629,76,209,1,-1,-1,-1
19,-1,1207,636,82,199,1,-1,-1,-1
19,-1,805,543,71,179,1,-1,-1,-1
19,-1,1439,521,62,103,1,-1,-1,-1
19,-1,1516,670,97,232,1,-1,-1,-1
19,-1,1064,636,78,193,1,-1,-1,-1
19,-1,1720,844,109,233,1,-1,-1,-1
19,-1,933,573,81,173,1,-1,-1,-1
19,-1,1052,453,50,127,0,-1,-1,-1
19,-1,1583,673,83,219,0,-1,-1,-1
19,-1,1409,651,82,200,0,-1,-1,-1
19,-1,1514,531,55,103,0,-1,-1,-1
19,-1,881,486,65,135,0,-1,-1,-1
19,-1,1264,452,69,106,0,-1,-1,-1
19,-1,1114,560,68,178,0,-1,-1,-1
19,-1,788,511,53,126,0,-1,-1,-1
19,-1,1474,618,76,188,0,-1,-1,-1
19,-1,883,558,64,159,0,-1,-1,-1
19,-1,1816,786,95,224,0,-1,-1,-1
19,-1,828,489,58,141,0,-1,-1,-1
19,-1,1029,538,60,136,0,-1,-1,-1
19,-1,767,487,50,107,0,-1,-1,-1
19,-1,927,472,53,126,0,-1,-1,-1
19,-1,1089,526,62,161,0,-1,-1,-1
19,-1,1234,451,54,103,0,-1,-1,-1
19,-1,812,459,53,118,0,-1,-1,-1
19,-1,1196,584,56,159,0,-1,-1,-1
19,-1,968,539,60,149,0,-1,-1,-1
20,-1,754,723,98,216,1,-1,-1,-1
20,-1,253,809,131,270,1,-1,-1,-1
20,-1,667,712,98,231,1,-1,-1,-1
20,-1,394,806,122,273,1,-1,-1,-1
20,-1,1439,522,61,102,1,-1,-1,-1
20,-1,1212,635,81,200,1,-1,-1,-1
20,-1,996,630,78,212,1,-1,-1,-1
20,-1,805,546,72,177,1,-1,-1,-1
20,-1,1069,637,79,195,1,-1,-1,-1
20,-1,934,575,81,174,1,-1,-1,-1
20,-1,1511,673,100,227,1,-1,-1,-1
20,-1,1053,453,50,127,1,-1,-1,-1
20,-1,1726,840,108,239,0,-1,-1,-1
20,-1,1402,650,85,199,0,-1,-1,-1
20,-1,884,558,63,162,0,-1,-1,-1
20,-1,1577,672,83,217,0,-1,-1,-1
20,-1,1513,528,56,106,0,-1,-1,-1
20,-1,1265,452,69,108,0,-1,-1,-1
20,-1,881,485,65,135,0,-1,-1,-1
20,-1,1118,562,66,174,0,-1,-1,-1
20,-1,1474,615,78,191,0,-1,-1,-1
20,-1,827,490,60,137,0,-1,-1,-1
20,-1,788,511,52,124,0,-1,-1,-1
20,-1,1029,538,60,135,0,-1,-1,-1
20,-1,1810,791,95,216,0,-1,-1,-1
20,-1,1090,530,63,157,0,-1,-1,-1
20,-1,927,473,55,126,0,-1,-1,-1
20,-1,770,488,50,108,0,-1,-1,-1
20,-1,1235,452,53,103,0,-1,-1,-1
20,-1,1198,584,55,156,0,-1,-1,-1
20,-1,973,538,56,142,0,-1,-1,-1
21,-1,396,806,120,273,1,-1,-1,-1
21,-1,666,712,99,234,1,-1,-1,-1
21,-1,754,725,97,217,1,-1,-1,-1
21,-1,253,808,131,271,1,-1,-1,-1
21,-1,999,630,77,212,1,-1,-1,-1
21,-1,805,549,72,175,1,-1,-1,-1
21,-1,1439,523,61,104,1,-1,-1,-1
